userIDs,implementation,Line_ID,ChatGroup,content,group_id,RoleName,roomName,m_experimental_testing,m_making_design_choices,m_asking_questions,j_customer_consultants_requests,j_performance_parameters_requirements,j_communication,OutcomeScore,wordCount
144,f,7287,PRNLT,Hello team. Welcome to Nephrotex!,2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,5
144,f,7288,PRNLT,I'm Nassim Tehrani. I'll be your design advisor for your internship.,2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,11
144,f,7289,PRNLT,I'm here to help if you have any questions.,2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,9
144,f,7290,PRNLT,"If you haven't already, please check your email.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,8
144,f,7291,PRNLT,"Throughout your time at Nephrotex, you'll be receiving emails from our boss, Alex. He'll send you instructions about what to work on throughout the course of your internship.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,28
144,f,7292,PRNLT,"Now, please check your Deliverable List on the bottom right corner of WorkPro.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,13
144,f,7293,PRNLT,"Deliverables that have been assigned to you will show up in this list. You will be able to check to see the original email with the instructions Alex sent to you, whether you have submitted that deliverable, and whether Vedant has approved that deliverable.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,44
144,f,7294,PRNLT,"For more detailed information about the Deliverable List, click the info button in the top right corner of the Deliverables List tab.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,22
144,f,7295,PRNLT,"I have provided a summary of the workflow resource in the shared space. Plagiarism is not tolerated, so make sure to paraphrase the summary in your notebook entry.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,1,1,4,28
149,f,7296,PRNLT,"I'm in, hello all. My name is Jacob Rick",2,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,3,9
144,f,7297,PRNLT,"If you're done with your notebook entry, submit it to Alex by clicking the submit button (middle of the notebook window).",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,1,4,21
144,f,7298,PRNLT,"You won't be able to edit your entry once you've submitted it, but if you need to update or correct your work, you can cancel your submission by clicking the ""x"" in the Deliverables List.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,35
144,f,7299,PRNLT,"You can only cancel submissions before Alex has viewed them, so make sure you have included everything that is required before submitting.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,22
149,f,7300,PRNLT,"Not yet, I'm still reading through the internship workflow presentation",2,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,3,10
147,f,7301,PRNLT,Is there any background information besides the  workflow tutorial to read before doing the interview? These questions are difficult.,2,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,1,0,0,0,6,19
149,f,7302,PRNLT,I'm guessing use internet to just research..,2,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,3,7
149,f,7303,PRNLT,but honestly I'm unsure,2,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,3,4
144,f,7304,PRNLT,"As soon as you submit a notebook to Alex he will review it and then send feedback as soon as he can. While you are waiting, you should assist any of your teammates who have not submitted their deliverable. Your team will not be able to move on to the next task until each of your team members' notebooks have been witnessed.",2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,1,0,0,0,0,4,62
149,f,7305,PRNLT,Any tips for the question that reads : Choose the blood component that is most likely to be affected by hemo-compatibility issues with polymeric membranes,2,Player,Introduction and Workflow Tutorial with Entrance Interview,0,1,0,0,0,0,3,25
149,f,7306,PRNLT,"oh, well. that makes it easier",2,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,3,6
144,f,7307,PRNLT,The deadline for your current task is approaching. Please finish up and submit your deliverable to Alex as soon as possible.,2,Mentor,Introduction and Workflow Tutorial with Entrance Interview,0,0,0,0,0,0,4,21
149,f,7308,PRNLT,Once submitted what are we to do?,2,Player,Introduction and Workflow Tutorial with Entrance Interview,0,0,1,0,0,0,3,7
146,f,7309,PRNLT,I think I've got it! Thank you!,2,Player,Graphing Surfactant Data,0,0,0,0,0,0,2,7
149,f,7310,PRNLT,"For the Notebook entry about graphing sufactant data, are we to make a graph on our own and submit it?",2,Player,Graphing Surfactant Data,0,0,1,0,0,0,3,20
145,f,7311,PRNLT,How do i revise and resumbit a part of the form also where do we make the graph?,2,Player,Graphing Surfactant Data,0,0,1,0,0,0,4,18
149,f,7312,PRNLT,^^seconded,2,Player,Graphing Surfactant Data,0,0,0,0,0,0,3,1
145,f,7313,PRNLT,"hello, I cant find the reliability, flux, and blood cell reactivity data in the resources tab that corresponds to the graph we are supposed to make",2,Player,Graphing Surfactant Data,0,0,0,0,0,0,4,26
146,f,7314,PRNLT,I am super confused on where to get the numbers for this graph..help please?,2,Player,Graphing Surfactant Data,0,0,1,0,0,0,2,14
145,f,7315,PRNLT,I second that. I cannot work on this again until after 5 and I cant seem to find anyone who understands how to do this. Please help.,2,Player,Graphing Surfactant Data,0,0,0,0,0,0,4,27
149,f,7316,PRNLT,Do we make the graph in excel? orr...,2,Player,Graphing Surfactant Data,0,0,1,0,0,0,3,8
149,f,7317,PRNLT,And should the graph be an average of all the sufactants? or each one specifically?,2,Player,Graphing Surfactant Data,0,1,1,0,0,0,3,15
149,f,7318,PRNLT,"Well, I have completed my graph. How do I go about attaching it now?",2,Player,Graphing Surfactant Data,0,0,1,0,0,0,3,14
145,f,7319,PRNLT,How do you resubmit something that was returned?,2,Player,Graphing Surfactant Data,0,0,1,0,0,0,4,8
149,f,7320,PRNLT,"Ah, much help. Thanks",2,Player,Graphing Surfactant Data,0,0,0,0,0,0,3,4
149,f,7321,PRNLT,@Austin S. - There is a copy button that once pressed you can edit then resubmit,2,Player,Graphing Surfactant Data,0,0,0,0,0,0,3,16
145,f,7322,PRNLT,do we chat here?,2,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,4,4
146,f,7323,PRNLT,That's what I am supposing?,2,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,2,5
150,f,7324,PRNLT, It's time to get started. I need everyone to participate in this meeting.,2,Mentor,Reflection team discussion of surfactants,0,0,0,0,0,0,4,13
149,f,7325,PRNLT,I am here,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,3,3
149,f,7326,PRNLT,How is everybody?,2,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,3,3
148,f,7327,PRNLT,I am here also,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,4
146,f,7328,PRNLT,Really good! You?,2,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,2,3
147,f,7329,PRNLT,"I am good, you>?",2,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,6,4
145,f,7330,PRNLT,Fine,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,1
144,f,7331,PRNLT,"I'm posting a quick write-up from a meeting at my mechanical engineering internship in the shared space. As you can see, you don't need to spend too much time on this, but you do need to provide the necessary information. Based on meetings I've had with Alex, I know he'd like to see something like this as well.",2,Mentor,Reflection team discussion of surfactants,0,0,0,0,0,1,4,58
144,f,7332,PRNLT, It's time to get started. I need everyone to participate in this meeting.,2,Mentor,Reflection team discussion of surfactants,0,0,0,0,0,0,4,13
147,f,7333,PRNLT,"Ok, so it looks like everyone is here/",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,6,8
149,f,7334,PRNLT,That does seem to be the case.,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,3,7
145,f,7335,PRNLT,So we are to discuss our surfactant analysis and recommandations,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,10
146,f,7336,PRNLT,We need to discuss our  Analysis over the Surfactant date,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,10
147,f,7337,PRNLT,"Alright, lets all share which surfactant we considered to be the best and why/",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,6,14
145,f,7338,PRNLT,Alright who wants to start?,2,Player,Reflection team discussion of surfactants,0,0,1,0,0,0,4,5
146,f,7339,PRNLT,I will!,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,2
146,f,7340,PRNLT,"I found that the Steric Hindering Surfactant to be the most effective, due to marketability and blood reactivity to be very desirable.",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,22
146,f,7341,PRNLT,"The cost would be costly, but since the marketability is so high, I am sure payment plans or something of that nature could factor in.",2,Player,Reflection team discussion of surfactants,0,0,0,0,1,0,2,25
146,f,7342,PRNLT,to the consumer that is.,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,5
148,f,7343,PRNLT,I also recommended that the company use the steric hindering filtration technique because the use of that surfactant provided for the best marketability and the second highest reliability along with the second best blood cell reactivity. I thought that the high cost was something that could be overlooked because of its proficiency in these other areas.,2,Player,Reflection team discussion of surfactants,0,0,0,0,1,0,4,56
149,f,7344,PRNLT,"I do, to a point, agree that no singular sufactant performed better than the others in all categories. However, steric hindering does perform best overall",2,Player,Reflection team discussion of surfactants,0,0,0,0,1,0,3,25
147,f,7345,PRNLT,"No surfactant finished last in all categories except price, making it cheap, but not effective.",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,6,15
146,f,7346,PRNLT,The price would be the only attribute to attract any attention.,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,11
148,f,7347,PRNLT,I would agree with that. That is why it is important to decide what combination of performance makes for the best surfactant. Since you can't have the best in everything you have to pick and choose the attributes you wish to have the best performance in.,2,Player,Reflection team discussion of surfactants,0,1,0,0,1,0,4,46
149,f,7348,PRNLT,"wonderful clarification Luke, thank you",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,3,5
147,f,7349,PRNLT,Price is the reason I chose to go with the negatively charged over the steric hindering surfactant. Along with this it was the most well-rounded option,2,Player,Reflection team discussion of surfactants,0,1,0,0,0,0,6,26
145,f,7350,PRNLT,I also thought the Hydrophillic would work  because of its high scores in the reliability and cost categories,2,Player,Reflection team discussion of surfactants,0,0,0,0,1,0,4,18
146,f,7351,PRNLT,"I agree with Austin on that note, I found it to be my second choice if I had to present it because of the reliability and Cost, but the blood reactivity was too low for me to consider, but the Biological Surfactant has the exact opposite data.",2,Player,Reflection team discussion of surfactants,0,0,0,0,1,0,2,47
149,f,7352,PRNLT,"Yea, I personally wouldn't consider the biological sufactant a viable option simply because of it's low performance and cost",2,Player,Reflection team discussion of surfactants,0,0,0,0,1,0,3,19
147,f,7353,PRNLT,I agree with that conclusion as well.,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,6,7
145,f,7354,PRNLT,I would call the negative charge more average overall with moderate ability but I still would not choose it because others performed better,2,Player,Reflection team discussion of surfactants,0,1,0,0,1,0,4,23
146,f,7355,PRNLT,"I am just glad we all agree on the Steric Hindering to be the best surfactant, but austin makes a valid point about the Negative Charge being the most average.",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,30
149,f,7356,PRNLT,"Agreed, but to me personally price isn't a big object if it comes to health. And with dialysis, I'd prefer equipment that performs best.",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,3,24
148,f,7357,PRNLT,It all just depends whether we want to focus more on cost effectiveness or performance.,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,15
144,f,7358,PRNLT,What should your team's next step be?,2,Mentor,Reflection team discussion of surfactants,0,1,1,0,0,0,4,7
147,f,7359,PRNLT,"True, and with its high marketability, its price should offset.",2,Player,Reflection team discussion of surfactants,0,1,0,0,0,0,6,10
146,f,7360,PRNLT,"I agree with Jacob, my health is more important than any price, because money can always be evaluated later.",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,19
148,f,7361,PRNLT,If everyone agrees on steric then we can move on with that design\,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,13
145,f,7362,PRNLT,I agree with luke on this,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,6
149,f,7363,PRNLT,I do believe steric to be the best design so far.,2,Player,Reflection team discussion of surfactants,0,0,0,0,1,1,3,11
146,f,7364,PRNLT,I agree with all parties here.,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,2,6
147,f,7365,PRNLT,I have no objections,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,6,4
148,f,7366,PRNLT,steric it is then,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,4
146,f,7367,PRNLT,Should we write our notebooks now?,2,Player,Reflection team discussion of surfactants,0,1,1,0,0,0,2,6
149,f,7368,PRNLT,"Yea, and what should the meeting end time be?",2,Player,Reflection team discussion of surfactants,0,1,1,0,0,0,3,9
148,f,7369,PRNLT,1:30-2:00,2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,4,1
149,f,7370,PRNLT,"Works for me, thanks",2,Player,Reflection team discussion of surfactants,0,0,0,0,0,0,3,4
144,f,7371,PRNLT,"Hey everyone, I just posted my write-up of mechanical engineering consultants' requirements during my time as an intern. You can find my write-up in the shared space.",2,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,27
144,f,7372,PRNLT,"At Nephrotex, we have internal consultants who are experts in their fields.",2,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,12
144,f,7373,PRNLT,Let me know if you have any questions about their requirements for membrane design.,2,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,14
144,f,7374,PRNLT,You probably want to check their staff pages for more information too.,2,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,12
149,f,7375,PRNLT,What did you guys get for standards for Ruby Hernandez? I got that units should be <$120 each but that's all. Should there be another?,2,Player,Summarize internal consultant requirements,0,1,1,0,0,0,3,25
144,f,7376,PRNLT,Deadline for notebooks is about to expire.,2,Mentor,Summarize internal consultant requirements,0,0,0,0,0,0,4,7
144,f,7377,PRNLT,"Your goal here is to understand how, given a particular material, the different design parameters affect the attributes of the prototype.",2,Mentor,Choose consultants to analyze,0,0,0,0,0,0,4,21
144,f,7378,PRNLT,Alex wants you to figure out which design choices the different internal consultants will favor assuming we were to use your team's material.,2,Mentor,Choose consultants to analyze,0,0,0,0,0,0,4,23
144,f,7379,PRNLT,"As an intern, I had to describe how certain inputs influence outputs. I've posted my write-up in the shared space for your reference.",2,Mentor,Choose consultants to analyze,0,0,0,0,0,0,4,23
146,f,7380,PRNLT,are we using the consultants from the last assignment to follow up on?,2,Player,Choose consultants to analyze,0,0,1,0,0,0,2,13
147,f,7381,PRNLT,"I thinks so, we are supposed to each take a consultant and research about their requirements.",2,Player,Choose consultants to analyze,0,0,0,1,0,0,6,16
146,f,7382,PRNLT,and compare our suggested data to the data given in the email?,2,Player,Choose consultants to analyze,1,0,1,0,0,0,2,12
147,f,7383,PRNLT,"I don't think so, we were given a new material in the email.",2,Player,Choose consultants to analyze,0,0,0,0,0,0,6,13
146,f,7384,PRNLT,okie dokie. do we want to split up like the email suggested?,2,Player,Choose consultants to analyze,0,0,1,0,0,0,2,12
147,f,7385,PRNLT,Yea that should work best because there are 5 consultants and 5 of us.,2,Player,Choose consultants to analyze,0,1,0,1,1,0,6,14
146,f,7386,PRNLT,I can research Ruby's requests.,2,Player,Choose consultants to analyze,0,0,0,0,0,0,2,5
149,f,7387,PRNLT,I'll take Padma if there's no objection,2,Player,Choose consultants to analyze,0,0,0,0,0,0,3,7
147,f,7388,PRNLT,"Alright, I'll take Alan then.",2,Player,Choose consultants to analyze,0,0,0,0,0,0,6,5
149,f,7389,PRNLT,"it also says, however ""At least one member of your team should investigate the requirements of each internal consultant"" what exactly does that mean?",2,Player,Choose consultants to analyze,0,1,1,1,0,0,3,24
147,f,7390,PRNLT,"As I said before, we need to look at the research of the new material and compare it to the consultants requirements",2,Player,Choose consultants to analyze,1,0,0,0,0,0,6,22
147,f,7391,PRNLT,"So we still have two consultants left, Michelle and Wayne. Who wants who?",2,Player,Choose consultants to analyze,0,0,1,1,0,0,6,13
148,f,7392,PRNLT,I'll take Michelle,2,Player,Choose consultants to analyze,0,0,0,0,0,0,4,3
147,f,7393,PRNLT,"Austin this means you have Wayne, whenever you see this.",2,Player,Choose consultants to analyze,0,0,0,0,0,0,6,10
145,f,7394,PRNLT,Hello. I have been having trouble viewing and editing the notebook on this assignment. Is there a way I can fix that?,2,Player,Choose consultants to analyze,0,0,1,0,0,0,4,22
144,f,7395,PRNLT,"Just to be clear, each team member should design 5 prototypes using only PRNLT materials.",2,Mentor,Individuals design 5 prototypes,0,1,0,0,0,1,4,15
144,f,7396,PRNLT,"Back in my internship, I had to justify the design decisions I made, and found it a very useful practice. Working for Alex, I know he would like to see a similar style of justification, so I posted an old notebook of mine in the shared space for your reference.",2,Mentor,Individuals design 5 prototypes,0,0,0,0,0,1,4,50
145,f,7397,PRNLT,Note on my notebook: 20% CNT worked best for what wayne wanted,2,Player,Individuals design 5 prototypes,0,0,0,0,0,0,4,12
145,f,7398,PRNLT,please remember to put your notebook in shared space so we can all see your results for your consultant to use on the prototypes,2,Player,Individuals design 5 prototypes,0,0,0,1,0,1,4,24
144,f,7399,PRNLT,Don't forget to attach your team's new batch in your notebook.,2,Mentor,Team designs batch using 1 material,0,0,0,0,0,0,4,11
144,f,7400,PRNLT,"Alex will upload your design specifications to the server after you submit your justifications. Each member on your team needs to attach and submit the same batch for testing. Once the first team member attaches and submits your team's batch, the rest of your team members will only have the option to attach that same batch.",2,Mentor,Team designs batch using 1 material,0,0,0,0,0,0,4,56
147,f,7401,PRNLT,"All right, lets get started.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,5
149,f,7402,PRNLT,"It looks like Vapor process with steric hindrance and 20% nanotube is most popular among us. I feel this design is good because of it's high flux rating. However, I feel 15% nanotube would be better to not have to worry about smaller pores, and still have exceptional performance",2,Player,Team designs batch using 1 material,0,0,0,0,1,0,3,49
147,f,7403,PRNLT,"Ok, I believe we should focus on the CNT percentages and the production methods because we have already decided on steric hindurance.",2,Player,Team designs batch using 1 material,0,1,0,0,0,0,6,22
149,f,7404,PRNLT,My vote is for 15% CNT,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
149,f,7405,PRNLT,Process I like either Phase or Vapor. Vapor moreso,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,9
147,f,7406,PRNLT,Well we have 5 prototypes so we can try a few different percentages,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,13
147,f,7407,PRNLT,I agree I am for vapor as well,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,8
145,f,7408,PRNLT,since we are choosing 5 prototypes we should also submit one with 20%,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,4,13
146,f,7409,PRNLT,"i added the 20% vapor steric to my batch already, should I add the 15% CNT as well?",2,Player,Team designs batch using 1 material,0,1,1,0,0,0,2,18
145,f,7410,PRNLT,Vapor preferably,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,2
147,f,7411,PRNLT,Ok so we all agree on one being 20% CNT and 15% with both made with vapor,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,17
149,f,7412,PRNLT,I agree with that.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,4
145,f,7413,PRNLT,i agree as well,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,4
146,f,7414,PRNLT,yes,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,1
148,f,7415,PRNLT,agree,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
147,f,7416,PRNLT,"Good, what else do we want to evaluate besides CNt percentage?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,6,11
148,f,7417,PRNLT,We should try a different process as well,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,4,8
146,f,7418,PRNLT,different process,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,2
147,f,7419,PRNLT,"Ok, I am all for that.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,6
145,f,7420,PRNLT,the difference between vapor and phase,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,6
149,f,7421,PRNLT,Justifications for each prototype as well. Why 20% over 15%?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,10
146,f,7422,PRNLT,yes,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,1
148,f,7423,PRNLT,I like phase,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,3
146,f,7424,PRNLT,so phase at 20 and 15?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,2,6
148,f,7425,PRNLT,yes phase at those percentages as well,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,7
146,f,7426,PRNLT,and then dry jet at 10 to show deffeciency?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,2,9
145,f,7427,PRNLT,that sounds good,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,3
147,f,7428,PRNLT,"ok, so we have 4 prototypes",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,6
148,f,7429,PRNLT,i agree with,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,3
148,f,7430,PRNLT,bayleigh,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,1
146,f,7431,PRNLT,cool!,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,1
147,f,7432,PRNLT,"So that's it then, now we need to justify it",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,10
146,f,7433,PRNLT,awesome!,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,1
145,f,7434,PRNLT,what should we say for the justification?,2,Player,Team designs batch using 1 material,0,1,1,0,0,0,4,7
146,f,7435,PRNLT,the p1 should be what we found to run the best,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,2,11
147,f,7436,PRNLT,Well we are seeing the effectiveness of CNT percentage and production method,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,12
149,f,7437,PRNLT,Whats the justification for dry jet at 10%?,2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,8
145,f,7438,PRNLT,to test the ineffectiveness i believe,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,6
149,f,7439,PRNLT,"Just to be sure, we are doing VAPOR: 20%; VAPOR 15%; PHASE 15%; PHASE; 20%; and DRY JET 10%",2,Player,Team designs batch using 1 material,0,0,0,0,0,1,3,19
147,f,7440,PRNLT,Yes\,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,1
146,f,7441,PRNLT,"alright guys I finshed up my report, I have several tests to go study for! have a good one!",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,2,19
149,f,7442,PRNLT,Good Luck,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
149,f,7443,PRNLT,"Hmm, how do I choose the batch attachment>",2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,8
148,f,7444,PRNLT,yeah how do we do that,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,6
148,f,7445,PRNLT,nevermind i found it. go to the very top of the notebook and click on batch attachment,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,17
149,f,7446,PRNLT,"yes, then what?",2,Player,Team designs batch using 1 material,0,0,1,0,0,0,3,3
148,f,7447,PRNLT,click on untitled its the only option available,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,8
149,f,7448,PRNLT,I click choose attachment and nthing happens :(,2,Player,Team designs batch using 1 material,0,1,0,0,0,0,3,8
149,f,7449,PRNLT,GOT IT,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,2
149,f,7450,PRNLT,Had to refresh the page.. haha,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,6
145,f,7451,PRNLT,. I am also finished and also have to go. good luck and good bye.,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,4,15
149,f,7452,PRNLT,Have fun everybody,2,Player,Team designs batch using 1 material,0,0,0,0,0,0,3,3
147,f,7453,PRNLT,"Oh, no I just got distracted by my roomate.",2,Player,Team designs batch using 1 material,0,0,0,0,0,0,6,9
144,f,7454,PRNLT,"When I received lab results in my internship, I had to analyze them and write up my findings. I remember this being difficult the first couple times, so I posted one of my old lab write-ups in the shared space for reference. Just remember, your own analysis should include all important information, but be concise and well-organized. Alex will want to be able to find the key points of your analysis quickly.",2,Mentor,Individual analysis of first batch,0,1,0,0,0,1,4,72
144,f,7455,PRNLT, It's time to get started. I need everyone to participate in this meeting.,2,Mentor,Reflection team discussion of first batch results,0,0,0,0,0,0,4,13
144,f,7456,PRNLT,Please see the meeting summary example I posted in the shared space earlier during the internship if you need an example for this notebook.,2,Mentor,Reflection team discussion of first batch results,0,0,0,0,0,0,4,24
149,f,7457,PRNLT,I am here,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,3
147,f,7458,PRNLT,I'm here,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,2
149,f,7459,PRNLT,"2 down, 3 to go :)",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,6
147,f,7460,PRNLT,fire drill,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,2
145,f,7461,PRNLT,im here,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,2
146,f,7462,PRNLT,im here,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,2
149,f,7463,PRNLT,"sorry, had a fire alarm.. here now",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,7
147,f,7464,PRNLT,Same I'm back,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,3
149,f,7465,PRNLT,"so ahh, can we start?",2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,5
146,f,7466,PRNLT,is Luke attending?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,2,3
145,f,7467,PRNLT,do we wait for luke,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,5
149,f,7468,PRNLT,He hasn't been logged on today that I've seen,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,9
149,f,7469,PRNLT,Does anybody know him? whats his last name,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,8
147,f,7470,PRNLT,No clue,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,2
146,f,7471,PRNLT,okie dokie.. im ready to start whenever every one else is,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,2,11
149,f,7472,PRNLT,I am,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
145,f,7473,PRNLT,im good to go,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,4
147,f,7474,PRNLT,"Alrights, so start time 1:40",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,5
149,f,7475,PRNLT,us four as attendees?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,3,4
145,f,7476,PRNLT,luke is here,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,3
149,f,7477,PRNLT,"oh, sweet",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,3,2
148,f,7478,PRNLT,sorry guys,2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,4,2
146,f,7479,PRNLT,so we are discussing our batch results?,2,Player,Reflection team discussion of first batch results,0,0,1,0,0,0,2,7
149,f,7480,PRNLT,"I believe so, and it looks like the Vapor Steric Hindrance with 20% CNT is overall best.",2,Player,Reflection team discussion of first batch results,0,0,0,0,1,0,3,17
147,f,7481,PRNLT,"Yea, except for its cost.",2,Player,Reflection team discussion of first batch results,0,0,0,0,0,0,6,5
